transaction_id,customer_id,merchant_id,amount,timestamp,device_id,ip_address,payment_method,location,transaction_frequency,customer_age_days,previous_transaction_count,previous_fraud_count,is_new_device,is_new_ip,is_fraud
txn_000598,CUST-1100,M-002,2596,2026-08-25T13:38:00,DEV-068,IP-020,PI-047,Mumbai,1,43,27,0,True,True,False
txn_000599,CUST-1101,M-012,997,2026-08-25T13:49:00,DEV-011,IP-015,PI-072,Bengaluru,4,871,48,0,True,True,False
txn_000600,CUST-1102,M-017,2677,2026-08-25T14:00:00,DEV-008,IP-027,PI-006,Bengaluru,1,884,39,0,True,True,False
txn_000601,CUST-1103,M-004,8591,2026-08-25T14:11:00,DEV-028,IP-017,PI-030,Bengaluru,7,224,25,2,True,True,True
txn_000602,CUST-1104,M-004,3901,2026-08-25T14:22:00,DEV-023,IP-018,PI-082,Bengaluru,3,720,59,0,True,True,False
txn_000603,CUST-1105,M-006,1352,2026-08-25T14:33:00,DEV-055,IP-029,PI-024,Bengaluru,4,546,44,0,True,True,False
txn_000604,CUST-1106,M-012,4129,2026-08-25T14:44:00,DEV-069,IP-020,PI-041,Bengaluru,3,895,48,0,True,True,False
txn_000605,CUST-1107,M-020,3149,2026-08-25T14:55:00,DEV-056,IP-027,PI-031,Bengaluru,2,414,71,0,True,True,False
txn_000606,CUST-1108,M-015,4206,2026-08-25T15:06:00,DEV-033,IP-012,PI-051,Mumbai,1,321,77,0,True,True,False
txn_000607,CUST-1109,M-001,11945,2026-08-25T15:17:00,DEV-018,IP-029,PI-039,Mumbai,4,352,3,3,True,True,True
txn_000608,CUST-1110,M-004,1767,2026-08-25T15:28:00,DEV-066,IP-018,PI-005,Delhi,3,189,18,0,True,True,False
txn_000609,CUST-1111,M-009,2408,2026-08-25T15:39:00,DEV-075,IP-008,PI-039,Mumbai,4,612,28,0,True,True,False
txn_000610,CUST-1112,M-006,4452,2026-08-25T15:50:00,DEV-042,IP-026,PI-063,Bengaluru,1,639,39,0,True,True,False
txn_000611,CUST-1113,M-002,8285,2026-08-25T16:01:00,DEV-074,IP-013,PI-043,Delhi,14,474,54,1,True,True,True
txn_000612,CUST-1114,M-013,593,2026-08-25T16:12:00,DEV-030,IP-024,PI-007,Delhi,1,356,70,0,True,True,False
txn_000613,CUST-1115,M-005,2308,2026-08-25T16:23:00,DEV-042,IP-017,PI-007,Bengaluru,4,486,77,0,True,True,False
txn_000614,CUST-1116,M-010,4038,2026-08-25T16:34:00,DEV-012,IP-008,PI-051,Mumbai,2,374,11,0,True,True,False
txn_000615,CUST-1117,M-009,3770,2026-08-25T16:45:00,DEV-007,IP-018,PI-011,Delhi,4,822,17,0,True,True,False
txn_000616,CUST-1118,M-016,2122,2026-08-25T16:56:00,DEV-062,IP-018,PI-051,Bengaluru,2,604,79,0,True,True,False
txn_000617,CUST-1119,M-003,2485,2026-08-25T17:07:00,DEV-068,IP-008,PI-035,Delhi,3,731,74,0,True,True,False
txn_000618,CUST-1120,M-012,3492,2026-08-25T17:18:00,DEV-053,IP-014,PI-025,Delhi,3,638,4,0,True,True,False
txn_000619,CUST-1121,M-020,4122,2026-08-25T17:29:00,DEV-022,IP-012,PI-019,Delhi,1,867,30,0,True,True,False
txn_000620,CUST-1122,M-004,1202,2026-08-25T17:40:00,DEV-048,IP-005,PI-007,Mumbai,2,882,37,0,True,True,False
txn_000621,CUST-1123,M-016,14373,2026-08-25T17:51:00,DEV-015,IP-010,PI-003,Delhi,4,787,69,2,True,True,True
txn_000622,CUST-1124,M-018,2618,2026-08-25T18:02:00,DEV-067,IP-025,PI-062,Bengaluru,2,741,3,0,True,True,False
txn_000623,CUST-1125,M-006,2592,2026-08-25T18:13:00,DEV-068,IP-002,PI-008,Delhi,2,838,80,0,True,True,False
txn_000624,CUST-1126,M-003,568,2026-08-25T18:24:00,DEV-060,IP-021,PI-050,Bengaluru,3,708,47,0,True,True,False
txn_000625,CUST-1127,M-008,3666,2026-08-25T18:35:00,DEV-003,IP-010,PI-049,Bengaluru,1,353,63,0,True,True,False
txn_000626,CUST-1128,M-007,2027,2026-08-25T18:46:00,DEV-069,IP-003,PI-065,Delhi,1,70,32,0,True,True,False
txn_000627,CUST-1129,M-013,4513,2026-08-25T18:57:00,DEV-040,IP-011,PI-021,Mumbai,3,730,46,0,True,True,False
txn_000628,CUST-1130,M-009,4606,2026-08-25T19:08:00,DEV-039,IP-008,PI-008,Bengaluru,3,426,4,0,True,True,False
txn_000629,CUST-1131,M-011,1742,2026-08-25T19:19:00,DEV-036,IP-008,PI-051,Bengaluru,2,119,49,0,True,True,False
txn_000630,CUST-1132,M-014,2363,2026-08-25T19:30:00,DEV-079,IP-028,PI-031,Bengaluru,2,466,40,0,True,True,False
txn_000631,CUST-1133,M-005,4941,2026-08-25T19:41:00,DEV-043,IP-015,PI-027,Bengaluru,2,624,70,0,True,True,False
txn_000632,CUST-1134,M-010,1631,2026-08-25T19:52:00,DEV-026,IP-028,PI-089,Bengaluru,2,470,19,0,True,True,False
txn_000633,CUST-1135,M-011,1794,2026-08-25T20:03:00,DEV-073,IP-030,PI-009,Bengaluru,1,218,41,0,True,True,False
txn_000634,CUST-1136,M-011,741,2026-08-25T20:14:00,DEV-019,IP-024,PI-053,Delhi,3,483,36,0,True,True,False
txn_000635,CUST-1137,M-006,1577,2026-08-25T20:25:00,DEV-025,IP-004,PI-004,Bengaluru,3,650,73,0,True,True,False
txn_000636,CUST-1138,M-001,2391,2026-08-25T20:36:00,DEV-077,IP-008,PI-046,Mumbai,4,167,65,0,True,True,False
txn_000637,CUST-1139,M-006,3563,2026-08-25T20:47:00,DEV-061,IP-023,PI-050,Delhi,4,170,21,0,True,True,False
txn_000638,CUST-1140,M-009,622,2026-08-25T20:58:00,DEV-005,IP-014,PI-053,Mumbai,2,805,27,0,True,True,False
txn_000639,CUST-1141,M-011,15027,2026-08-25T21:09:00,DEV-057,IP-028,PI-059,Mumbai,7,444,6,4,True,True,True
txn_000640,CUST-1142,M-017,4892,2026-08-25T21:20:00,DEV-051,IP-020,PI-083,Bengaluru,1,563,14,0,True,True,False
txn_000641,CUST-1143,M-017,2512,2026-08-25T21:31:00,DEV-006,IP-029,PI-069,Delhi,1,601,50,0,True,True,False
txn_000642,CUST-1144,M-015,2885,2026-08-25T21:42:00,DEV-007,IP-007,PI-051,Delhi,3,502,22,0,True,True,False
txn_000643,CUST-1145,M-017,946,2026-08-25T21:53:00,DEV-079,IP-030,PI-019,Delhi,4,122,65,0,True,True,False
txn_000644,CUST-1146,M-005,4976,2026-08-25T22:04:00,DEV-075,IP-029,PI-051,Delhi,3,491,4,0,True,True,False
txn_000645,CUST-1147,M-015,2154,2026-08-25T22:15:00,DEV-076,IP-029,PI-012,Delhi,3,738,21,0,True,True,False
txn_000646,CUST-1148,M-015,1435,2026-08-25T22:26:00,DEV-016,IP-003,PI-082,Delhi,1,566,50,0,True,True,False
txn_000647,CUST-1149,M-013,1809,2026-08-25T22:37:00,DEV-066,IP-020,PI-071,Delhi,1,816,22,0,True,True,False
txn_000648,CUST-1150,M-006,1729,2026-08-25T22:48:00,DEV-073,IP-028,PI-019,Mumbai,1,459,40,0,True,True,False
txn_000649,CUST-1151,M-004,1980,2026-08-25T22:59:00,DEV-058,IP-010,PI-017,Mumbai,1,667,33,0,True,True,False
txn_000650,CUST-1152,M-018,15169,2026-08-25T23:10:00,DEV-064,IP-028,PI-001,Bengaluru,8,273,28,4,True,True,True
txn_000651,CUST-1153,M-008,553,2026-08-25T23:21:00,DEV-057,IP-003,PI-071,Delhi,2,80,24,0,True,True,False
txn_000652,CUST-1154,M-002,1690,2026-08-25T23:32:00,DEV-045,IP-002,PI-086,Bengaluru,3,369,12,0,True,True,False
txn_000653,CUST-1155,M-010,9643,2026-08-25T23:43:00,DEV-054,IP-006,PI-079,Bengaluru,12,746,77,2,True,True,True
txn_000654,CUST-1156,M-003,793,2026-08-25T23:54:00,DEV-075,IP-012,PI-039,Delhi,3,418,9,0,True,True,False
txn_000655,CUST-1157,M-016,2898,2026-08-26T00:05:00,DEV-071,IP-003,PI-018,Mumbai,3,367,68,0,True,True,False
txn_000656,CUST-1158,M-020,2212,2026-08-26T00:16:00,DEV-027,IP-023,PI-008,Mumbai,1,525,78,0,True,True,False
txn_000657,CUST-1159,M-009,3092,2026-08-26T00:27:00,DEV-037,IP-014,PI-068,Bengaluru,3,162,79,0,True,True,False
txn_000658,CUST-1160,M-016,4577,2026-08-26T00:38:00,DEV-067,IP-024,PI-024,Bengaluru,2,755,38,0,True,True,False
txn_000659,CUST-1161,M-015,696,2026-08-26T00:49:00,DEV-001,IP-004,PI-081,Mumbai,2,848,79,0,True,True,False
txn_000660,CUST-1162,M-012,3234,2026-08-26T01:00:00,DEV-053,IP-002,PI-072,Bengaluru,2,41,26,0,True,True,False
txn_000661,CUST-1163,M-010,1055,2026-08-26T01:11:00,DEV-033,IP-026,PI-039,Bengaluru,3,815,1,0,True,True,False
txn_000662,CUST-1164,M-019,3744,2026-08-26T01:22:00,DEV-043,IP-011,PI-079,Mumbai,2,228,43,0,True,True,False
txn_000663,CUST-1165,M-002,4387,2026-08-26T01:33:00,DEV-062,IP-030,PI-083,Mumbai,4,189,59,0,True,True,False
txn_000664,CUST-1166,M-015,3245,2026-08-26T01:44:00,DEV-069,IP-029,PI-053,Bengaluru,1,885,67,0,True,True,False
txn_000665,CUST-1167,M-001,4889,2026-08-26T01:55:00,DEV-041,IP-018,PI-027,Bengaluru,3,848,46,0,True,True,False
txn_000666,CUST-1168,M-011,7510,2026-08-26T02:06:00,DEV-020,IP-009,PI-049,Bengaluru,9,892,22,4,True,True,True
txn_000667,CUST-1169,M-011,3025,2026-08-26T02:17:00,DEV-015,IP-028,PI-005,Delhi,4,118,64,0,True,True,False
txn_000668,CUST-1170,M-007,2979,2026-08-26T02:28:00,DEV-048,IP-015,PI-068,Delhi,2,144,48,0,True,True,False
txn_000669,CUST-1171,M-015,1258,2026-08-26T02:39:00,DEV-026,IP-030,PI-065,Mumbai,4,542,20,0,True,True,False
txn_000670,CUST-1172,M-010,4789,2026-08-26T02:50:00,DEV-062,IP-024,PI-042,Mumbai,1,871,67,0,True,True,False
txn_000671,CUST-1173,M-015,799,2026-08-26T03:01:00,DEV-017,IP-007,PI-050,Bengaluru,1,34,40,0,True,True,False
txn_000672,CUST-1174,M-011,1213,2026-08-26T03:12:00,DEV-077,IP-028,PI-060,Mumbai,1,563,40,0,True,True,False
txn_000673,CUST-1175,M-011,10438,2026-08-26T03:23:00,DEV-040,IP-021,PI-026,Mumbai,5,313,69,3,True,True,True
txn_000674,CUST-1176,M-006,1723,2026-08-26T03:34:00,DEV-016,IP-009,PI-036,Mumbai,1,667,72,0,True,True,False
txn_000675,CUST-1177,M-018,3369,2026-08-26T03:45:00,DEV-027,IP-018,PI-041,Delhi,2,751,37,0,True,True,False
txn_000676,CUST-1178,M-020,3050,2026-08-26T03:56:00,DEV-022,IP-003,PI-044,Bengaluru,4,81,17,0,True,True,False
txn_000677,CUST-1179,M-002,13284,2026-08-26T04:07:00,DEV-007,IP-004,PI-012,Delhi,7,213,77,4,True,True,True
txn_000678,CUST-1180,M-018,2123,2026-08-26T04:18:00,DEV-040,IP-011,PI-011,Delhi,2,125,60,0,True,True,False
txn_000679,CUST-1181,M-016,4312,2026-08-26T04:29:00,DEV-040,IP-022,PI-030,Mumbai,2,661,34,0,True,True,False
txn_000680,CUST-1182,M-011,3206,2026-08-26T04:40:00,DEV-051,IP-006,PI-059,Delhi,1,96,61,0,True,True,False
txn_000681,CUST-1183,M-010,1899,2026-08-26T04:51:00,DEV-062,IP-015,PI-045,Bengaluru,2,550,14,0,True,True,False
txn_000682,CUST-1184,M-010,1081,2026-08-26T05:02:00,DEV-014,IP-011,PI-069,Delhi,4,634,53,0,True,True,False
txn_000683,CUST-1185,M-016,1802,2026-08-26T05:13:00,DEV-032,IP-018,PI-050,Mumbai,3,243,76,0,True,True,False
txn_000684,CUST-1186,M-018,3303,2026-08-26T05:24:00,DEV-056,IP-019,PI-089,Mumbai,2,708,10,0,True,True,False
txn_000685,CUST-1187,M-004,4486,2026-08-26T05:35:00,DEV-074,IP-027,PI-076,Bengaluru,4,363,72,0,True,True,False
txn_000686,CUST-1188,M-013,3023,2026-08-26T05:46:00,DEV-057,IP-006,PI-009,Bengaluru,1,731,77,0,True,True,False
txn_000687,CUST-1189,M-002,4549,2026-08-26T05:57:00,DEV-049,IP-011,PI-012,Mumbai,2,624,1,0,True,True,False
txn_000688,CUST-1190,M-010,4852,2026-08-26T06:08:00,DEV-020,IP-015,PI-050,Bengaluru,4,230,27,0,True,True,False
txn_000689,CUST-1191,M-014,2994,2026-08-26T06:19:00,DEV-041,IP-010,PI-045,Mumbai,1,656,66,0,True,True,False
txn_000690,CUST-1192,M-002,2909,2026-08-26T06:30:00,DEV-017,IP-028,PI-048,Bengaluru,1,30,72,0,True,True,False
txn_000691,CUST-1193,M-001,2811,2026-08-26T06:41:00,DEV-046,IP-004,PI-031,Delhi,4,670,41,0,True,True,False
txn_000692,CUST-1194,M-018,4065,2026-08-26T06:52:00,DEV-052,IP-013,PI-028,Bengaluru,2,516,18,0,True,True,False
txn_000693,CUST-1195,M-014,3451,2026-08-26T07:03:00,DEV-050,IP-027,PI-020,Delhi,2,167,2,0,True,True,False
txn_000694,CUST-1196,M-014,14974,2026-08-26T07:14:00,DEV-003,IP-005,PI-018,Mumbai,3,687,54,4,True,True,True
txn_000695,CUST-1197,M-020,3987,2026-08-26T07:25:00,DEV-078,IP-030,PI-024,Delhi,4,595,58,0,True,True,False
txn_000696,CUST-1198,M-020,3979,2026-08-26T07:36:00,DEV-029,IP-006,PI-001,Bengaluru,4,897,31,0,True,True,False
txn_000697,CUST-1199,M-019,4974,2026-08-26T07:47:00,DEV-035,IP-014,PI-047,Mumbai,1,611,62,0,True,True,False
txn_000698,CUST-1200,M-003,4444,2026-08-26T07:58:00,DEV-015,IP-019,PI-019,Bengaluru,3,506,67,0,True,True,False
txn_000699,CUST-1201,M-016,11017,2026-08-26T08:09:00,DEV-079,IP-003,PI-081,Bengaluru,11,714,10,3,True,True,True
txn_000700,CUST-1202,M-016,588,2026-08-26T08:20:00,DEV-044,IP-018,PI-059,Bengaluru,4,617,43,0,True,True,False
txn_000701,CUST-1203,M-002,1872,2026-08-26T08:31:00,DEV-038,IP-010,PI-089,Bengaluru,3,774,73,0,True,True,False
txn_000702,CUST-1204,M-019,1885,2026-08-26T08:42:00,DEV-061,IP-019,PI-007,Bengaluru,3,858,80,0,True,True,False
txn_000703,CUST-1205,M-017,9077,2026-08-26T08:53:00,DEV-063,IP-003,PI-010,Delhi,5,165,79,3,True,True,True
txn_000704,CUST-1206,M-020,1413,2026-08-26T09:04:00,DEV-033,IP-001,PI-023,Bengaluru,2,704,58,0,True,True,False
txn_000705,CUST-1207,M-016,2434,2026-08-26T09:15:00,DEV-023,IP-009,PI-024,Bengaluru,1,381,11,0,True,True,False
txn_000706,CUST-1208,M-016,1762,2026-08-26T09:26:00,DEV-077,IP-030,PI-053,Delhi,2,706,57,0,True,True,False
txn_000707,CUST-1209,M-002,3326,2026-08-26T09:37:00,DEV-022,IP-007,PI-083,Delhi,1,83,22,0,True,True,False
txn_000708,CUST-1210,M-018,4401,2026-08-26T09:48:00,DEV-061,IP-010,PI-030,Delhi,4,515,34,0,True,True,False
txn_000709,CUST-1211,M-015,2865,2026-08-26T09:59:00,DEV-056,IP-001,PI-049,Bengaluru,3,572,6,0,True,True,False
txn_000710,CUST-1212,M-014,3398,2026-08-26T10:10:00,DEV-069,IP-021,PI-079,Bengaluru,3,373,35,0,True,True,False
txn_000711,CUST-1213,M-015,3704,2026-08-26T10:21:00,DEV-013,IP-009,PI-087,Bengaluru,2,781,76,0,True,True,False
txn_000712,CUST-1214,M-011,1973,2026-08-26T10:32:00,DEV-067,IP-011,PI-071,Mumbai,1,881,9,0,True,True,False
txn_000713,CUST-1215,M-015,8702,2026-08-26T10:43:00,DEV-013,IP-017,PI-045,Mumbai,12,320,33,2,True,True,True
txn_000714,CUST-1216,M-020,7931,2026-08-26T10:54:00,DEV-080,IP-003,PI-085,Mumbai,10,683,16,1,True,True,True
txn_000715,CUST-1217,M-019,3579,2026-08-26T11:05:00,DEV-078,IP-005,PI-024,Mumbai,2,289,38,0,True,True,False
txn_000716,CUST-1218,M-009,4214,2026-08-26T11:16:00,DEV-010,IP-021,PI-055,Bengaluru,3,293,21,0,True,True,False
txn_000717,CUST-1219,M-013,1011,2026-08-26T11:27:00,DEV-036,IP-025,PI-050,Delhi,1,294,34,0,True,True,False
txn_000718,CUST-1220,M-020,2143,2026-08-26T11:38:00,DEV-009,IP-016,PI-051,Mumbai,4,141,19,0,True,True,False
txn_000719,CUST-1221,M-015,1370,2026-08-26T11:49:00,DEV-056,IP-007,PI-034,Mumbai,1,104,10,0,True,True,False
txn_000720,CUST-1042,M-001,4152,2026-08-26T12:00:00,DEV-033,IP-025,PI-064,Mumbai,1,68,50,0,True,True,False
txn_000721,CUST-1043,M-019,3705,2026-08-26T12:11:00,DEV-043,IP-029,PI-001,Bengaluru,4,519,56,0,True,True,False
txn_000722,CUST-1044,M-001,2350,2026-08-26T12:22:00,DEV-009,IP-018,PI-050,Bengaluru,4,154,73,0,True,True,False
txn_000723,CUST-1045,M-013,2980,2026-08-26T12:33:00,DEV-046,IP-011,PI-008,Bengaluru,1,404,69,0,True,True,False
txn_000724,CUST-1046,M-010,4265,2026-08-26T12:44:00,DEV-044,IP-003,PI-083,Mumbai,2,597,6,0,True,True,False
txn_000725,CUST-1047,M-004,3695,2026-08-26T12:55:00,DEV-025,IP-010,PI-081,Bengaluru,3,528,11,0,True,True,False
txn_000726,CUST-1048,M-005,2052,2026-08-26T13:06:00,DEV-057,IP-024,PI-005,Mumbai,1,767,76,0,True,True,False
txn_000727,CUST-1049,M-010,4928,2026-08-26T13:17:00,DEV-050,IP-003,PI-064,Bengaluru,4,46,5,0,True,True,False
txn_000728,CUST-1050,M-013,850,2026-08-26T13:28:00,DEV-044,IP-026,PI-016,Mumbai,4,724,69,0,True,True,False
txn_000729,CUST-1051,M-002,1090,2026-08-26T13:39:00,DEV-075,IP-008,PI-019,Delhi,1,512,80,0,True,True,False
txn_000730,CUST-1052,M-002,9822,2026-08-26T13:50:00,DEV-017,IP-001,PI-040,Mumbai,8,655,22,1,True,True,True
txn_000731,CUST-1053,M-020,4572,2026-08-26T14:01:00,DEV-014,IP-004,PI-079,Mumbai,1,853,26,0,True,True,False
txn_000732,CUST-1054,M-019,1489,2026-08-26T14:12:00,DEV-052,IP-011,PI-070,Mumbai,3,886,28,0,True,True,False
txn_000733,CUST-1055,M-003,3248,2026-08-26T14:23:00,DEV-076,IP-006,PI-016,Delhi,2,805,54,0,True,True,False
txn_000734,CUST-1056,M-015,1851,2026-08-26T14:34:00,DEV-048,IP-018,PI-032,Bengaluru,1,166,13,0,True,True,False
txn_000735,CUST-1057,M-001,1792,2026-08-26T14:45:00,DEV-079,IP-013,PI-063,Mumbai,1,37,23,0,True,True,False
txn_000736,CUST-1058,M-014,2824,2026-08-26T14:56:00,DEV-076,IP-029,PI-089,Delhi,2,241,19,0,True,True,False
txn_000737,CUST-1059,M-008,3875,2026-08-26T15:07:00,DEV-067,IP-015,PI-023,Bengaluru,1,640,24,0,True,True,False
txn_000738,CUST-1060,M-012,2967,2026-08-26T15:18:00,DEV-079,IP-003,PI-054,Mumbai,2,226,16,0,True,True,False
txn_000739,CUST-1061,M-018,3464,2026-08-26T15:29:00,DEV-013,IP-020,PI-065,Mumbai,4,818,27,0,True,True,False
txn_000740,CUST-1062,M-016,1722,2026-08-26T15:40:00,DEV-025,IP-004,PI-064,Mumbai,2,716,6,0,True,True,False
txn_000741,CUST-1063,M-014,10433,2026-08-26T15:51:00,DEV-047,IP-010,PI-033,Delhi,10,854,59,1,True,True,True
txn_000742,CUST-1064,M-006,4902,2026-08-26T16:02:00,DEV-007,IP-030,PI-021,Mumbai,4,557,15,0,True,True,False
txn_000743,CUST-1065,M-019,14287,2026-08-26T16:13:00,DEV-031,IP-024,PI-075,Delhi,7,233,42,2,True,True,True
txn_000744,CUST-1066,M-008,1303,2026-08-26T16:24:00,DEV-042,IP-008,PI-053,Mumbai,4,255,10,0,True,True,False
txn_000745,CUST-1067,M-005,4070,2026-08-26T16:35:00,DEV-063,IP-002,PI-028,Bengaluru,4,212,50,0,True,True,False
txn_000746,CUST-1068,M-012,2090,2026-08-26T16:46:00,DEV-059,IP-024,PI-035,Mumbai,3,160,5,0,True,True,False
txn_000747,CUST-1069,M-004,1618,2026-08-26T16:57:00,DEV-008,IP-009,PI-060,Delhi,4,205,44,0,True,True,False
txn_000748,CUST-1070,M-020,1784,2026-08-26T17:08:00,DEV-038,IP-020,PI-022,Bengaluru,2,118,53,0,True,True,False
txn_000749,CUST-1071,M-019,2273,2026-08-26T17:19:00,DEV-063,IP-028,PI-061,Delhi,3,44,55,0,True,True,False
txn_000750,CUST-1072,M-014,3181,2026-08-26T17:30:00,DEV-032,IP-008,PI-075,Mumbai,2,617,1,0,True,True,False
txn_000751,CUST-1073,M-017,4355,2026-08-26T17:41:00,DEV-006,IP-002,PI-005,Delhi,4,520,13,0,True,True,False
txn_000752,CUST-1074,M-014,601,2026-08-26T17:52:00,DEV-031,IP-003,PI-028,Mumbai,3,332,31,0,True,True,False
txn_000753,CUST-1075,M-010,4430,2026-08-26T18:03:00,DEV-012,IP-001,PI-021,Bengaluru,4,614,75,0,True,True,False
txn_000754,CUST-1076,M-013,9271,2026-08-26T18:14:00,DEV-059,IP-015,PI-024,Delhi,11,505,1,1,True,True,True
txn_000755,CUST-1077,M-010,767,2026-08-26T18:25:00,DEV-043,IP-017,PI-055,Delhi,2,836,11,0,True,True,False
txn_000756,CUST-1078,M-017,949,2026-08-26T18:36:00,DEV-043,IP-024,PI-087,Delhi,1,143,50,0,True,True,False
txn_000757,CUST-1079,M-012,3494,2026-08-26T18:47:00,DEV-080,IP-002,PI-023,Bengaluru,1,604,27,0,True,True,False
txn_000758,CUST-1080,M-004,4920,2026-08-26T18:58:00,DEV-043,IP-008,PI-084,Delhi,2,801,29,0,True,True,False
txn_000759,CUST-1081,M-009,3964,2026-08-26T19:09:00,DEV-035,IP-017,PI-007,Mumbai,3,383,58,0,True,True,False
txn_000760,CUST-1082,M-016,1505,2026-08-26T19:20:00,DEV-068,IP-027,PI-069,Bengaluru,3,492,80,0,True,True,False
txn_000761,CUST-1083,M-003,4250,2026-08-26T19:31:00,DEV-009,IP-007,PI-011,Delhi,2,325,10,0,True,True,False
txn_000762,CUST-1084,M-016,1712,2026-08-26T19:42:00,DEV-036,IP-004,PI-020,Mumbai,1,330,54,0,True,True,False
txn_000763,CUST-1085,M-016,1581,2026-08-26T19:53:00,DEV-070,IP-030,PI-045,Delhi,4,785,3,0,True,True,False
txn_000764,CUST-1086,M-017,2403,2026-08-26T20:04:00,DEV-009,IP-001,PI-083,Delhi,4,622,44,0,True,True,False
txn_000765,CUST-1087,M-018,4843,2026-08-26T20:15:00,DEV-042,IP-016,PI-057,Delhi,3,610,17,0,True,True,False
txn_000766,CUST-1088,M-008,2629,2026-08-26T20:26:00,DEV-040,IP-006,PI-062,Delhi,3,818,7,0,True,True,False
txn_000767,CUST-1089,M-020,1862,2026-08-26T20:37:00,DEV-037,IP-015,PI-021,Bengaluru,3,216,23,0,True,True,False
txn_000768,CUST-1090,M-004,2448,2026-08-26T20:48:00,DEV-020,IP-006,PI-006,Delhi,2,481,34,0,True,True,False
txn_000769,CUST-1091,M-011,784,2026-08-26T20:59:00,DEV-027,IP-018,PI-045,Mumbai,3,489,70,0,True,True,False
txn_000770,CUST-1092,M-001,1495,2026-08-26T21:10:00,DEV-069,IP-010,PI-052,Delhi,2,499,41,0,True,True,False
txn_000771,CUST-1093,M-010,3213,2026-08-26T21:21:00,DEV-070,IP-017,PI-061,Delhi,2,848,73,0,True,True,False
txn_000772,CUST-1094,M-016,1420,2026-08-26T21:32:00,DEV-057,IP-011,PI-006,Mumbai,1,345,4,0,True,True,False
txn_000773,CUST-1095,M-003,3427,2026-08-26T21:43:00,DEV-029,IP-015,PI-042,Mumbai,2,627,68,0,True,True,False
txn_000774,CUST-1096,M-003,684,2026-08-26T21:54:00,DEV-036,IP-007,PI-069,Delhi,1,554,51,0,True,True,False
txn_000775,CUST-1097,M-002,4690,2026-08-26T22:05:00,DEV-041,IP-020,PI-086,Delhi,4,181,55,0,True,True,False
txn_000776,CUST-1098,M-012,2831,2026-08-26T22:16:00,DEV-048,IP-001,PI-045,Delhi,4,604,12,0,True,True,False
txn_000777,CUST-1099,M-015,3904,2026-08-26T22:27:00,DEV-057,IP-024,PI-037,Mumbai,4,776,54,0,True,True,False
txn_000778,CUST-1100,M-005,1205,2026-08-26T22:38:00,DEV-076,IP-020,PI-027,Delhi,4,567,43,0,True,True,False
txn_000779,CUST-1101,M-003,13156,2026-08-26T22:49:00,DEV-076,IP-025,PI-001,Delhi,11,309,54,2,True,True,True
txn_000780,CUST-1102,M-007,1621,2026-08-26T23:00:00,DEV-073,IP-025,PI-024,Delhi,3,597,63,0,True,True,False
txn_000781,CUST-1103,M-016,11979,2026-08-26T23:11:00,DEV-039,IP-027,PI-072,Bengaluru,8,259,4,1,True,True,True
txn_000782,CUST-1104,M-004,4371,2026-08-26T23:22:00,DEV-039,IP-021,PI-084,Bengaluru,3,457,23,0,True,True,False
txn_000783,CUST-1105,M-009,1477,2026-08-26T23:33:00,DEV-032,IP-001,PI-064,Mumbai,3,625,62,0,True,True,False
txn_000784,CUST-1106,M-004,4399,2026-08-26T23:44:00,DEV-034,IP-021,PI-048,Bengaluru,1,895,34,0,True,True,False
txn_000785,CUST-1107,M-015,3118,2026-08-26T23:55:00,DEV-008,IP-005,PI-089,Mumbai,3,197,7,0,True,True,False
txn_000786,CUST-1108,M-002,3416,2026-08-27T00:06:00,DEV-054,IP-021,PI-038,Delhi,1,556,25,0,True,True,False
txn_000787,CUST-1109,M-020,1274,2026-08-27T00:17:00,DEV-024,IP-025,PI-022,Bengaluru,3,353,39,0,True,True,False
txn_000788,CUST-1110,M-019,4877,2026-08-27T00:28:00,DEV-047,IP-004,PI-046,Mumbai,1,170,67,0,True,True,False
txn_000789,CUST-1111,M-006,3287,2026-08-27T00:39:00,DEV-063,IP-014,PI-014,Mumbai,2,545,29,0,True,True,False
txn_000790,CUST-1112,M-018,4806,2026-08-27T00:50:00,DEV-072,IP-020,PI-071,Bengaluru,1,457,59,0,True,True,False
txn_000791,CUST-1113,M-001,1575,2026-08-27T01:01:00,DEV-015,IP-027,PI-062,Delhi,3,737,47,0,True,True,False
txn_000792,CUST-1114,M-011,4785,2026-08-27T01:12:00,DEV-057,IP-029,PI-023,Bengaluru,3,59,16,0,True,True,False
txn_000793,CUST-1115,M-010,2356,2026-08-27T01:23:00,DEV-019,IP-023,PI-017,Mumbai,2,110,55,0,True,True,False
txn_000794,CUST-1116,M-016,654,2026-08-27T01:34:00,DEV-015,IP-003,PI-056,Mumbai,2,140,5,0,True,True,False
txn_000795,CUST-1117,M-016,985,2026-08-27T01:45:00,DEV-066,IP-019,PI-016,Delhi,1,97,39,0,True,True,False
txn_000796,CUST-1118,M-020,1514,2026-08-27T01:56:00,DEV-013,IP-026,PI-027,Bengaluru,2,219,45,0,True,True,False
txn_000797,CUST-1119,M-019,11544,2026-08-27T02:07:00,DEV-019,IP-028,PI-045,Delhi,3,542,79,2,True,True,True
txn_000798,CUST-1120,M-017,614,2026-08-27T02:18:00,DEV-009,IP-004,PI-028,Bengaluru,2,318,22,0,True,True,False
